27,68925,56020,28900
28,52184,26713,39808
28,67301,52741,5208
28,20004,58523,32634
28,55023,30679,10236
28,23467,41994,28362
28,67301,18700,37085
28,44456,15260,31692
28,62761,52498,12102
28,11571,25802,7031
28,76691,25802,7031
29,41063,46728,17614
29,60572,55429,46567
29,18146,31980,721
29,75992,3683,26124
29,54326,47115,2204
29,58015,23140,55541
29,32726,33127,53411
29,81475,32650,32056
29,31917,35171,26332
29,34620,11736,51018
30,75106,50922,24522
30,24063,31586,24522
30,43135,55609,65003
30,33170,27027,29574
30,51081,9417,11843
30,20592,19847,62153
30,36849,25985,33292
30,71991,55195,21711
30,54227,39434,23700
30,72967,12593,48920
31,8359,50523,45318
31,10959,40836,5184
31,54683,9469,17805
31,32998,60071,5285
31,10924,26025,10252
31,63811,46913,2995
31,9091,5682,37612
31,32950,42500,40580
31,71174,33114,53142
31,10846,32927,56772
32,30831,41781,26191
32,25049,32662,30088
32,13195,13340,34123
32,49687,46493,36840
32,53022,2636,9171
32,60118,59125,4865
32,57939,2091,59942
32,43453,17221,4171
32,29143,5295,16458
32,12852,40119,50715
33,63568,14143,23445
33,40696,29563,58323
33,81403,22840,37490
33,41890,15909,28534
33,48799,19205,62951
33,70068,34880,3942
33,48325,13132,63627
33,55922,41682,26548
33,4866,6978,28368
33,1300,6714,41979
34,16514,47065,24472
34,10978,15803,27015
34,43371,20935,42026
34,39257,59821,11928
34,29550,45898,45576
34,53854,23203,3276
34,84928,15706,4249
34,5378,50383,24725
34,20170,28683,33341
34,1590,20031,13961
35,33082,43247,60526
35,7022,32930,58169
35,71832,44589,4068
35,69518,6207,48503
35,40939,7310,34957
35,2073,42872,47993
35,72048,42027,60758
35,7256,59027,53066
35,17285,42027,60758
35,5450,36039,9012
36,66411,15144,60962
36,65274,56304,40247
36,27435,54482,53767
36,45651,17591,41422
36,52910,45789,11408
36,4618,440,26596
36,30562,44409,7108
36,19561,21315,35960
36,79864,45150,30350
36,76759,2592,63946
37,74346,31858,11673
37,23312,37236,34329
37,70942,56398,24192
37,17655,25547,7422
37,77102,59528,4439
37,7276,39368,34329
37,77591,5117,49919
37,49301,27422,59646
37,48640,59528,35921
37,28171,18769,59646
38,70656,3073,61186
38,49486,8249,54255
38,45293,58246,55217
38,63173,8249,54255
38,47642,45460,32584
38,21391,23104,9353
38,16662,8300,52304
38,2575,23104,19271
38,53759,47221,34133
38,43622,28495,59981
39,77237,1870,45702
39,1516,11575,43410
39,83041,53809,62039
39,53457,10089,59057
39,36769,57615,50419
39,47321,59557,9426
39,82804,36838,58413
39,63867,59557,29332
39,4866,55688,61076
39,81293,5236,381
40,22167,8640,31841
40,52915,41015,19345
40,78755,55268,14566
40,79803,53370,22207
40,42929,49251,964
40,28318,41815,20811
40,37085,42015,62360
40,41826,35327,65596
40,58169,26240,54047
40,48486,17318,60391
41,20372,21088,38351
41,69971,45855,690
41,50479,17282,50728
41,53918,21088,38351
41,74506,3268,31826
41,69971,49518,55095
41,50456,50320,31408
41,35902,27701,38351
41,59733,46141,52879
41,50479,7539,54644
42,28242,30390,36488
42,55735,31347,1628
42,79052,19795,2837
42,64609,46760,23685
42,61841,4775,38951
42,82157,10628,50178
42,54143,33489,60122
42,71682,42906,13498
42,4088,18262,33462
42,50458,8110,55617
43,4156,52712,46082
43,21158,16028,53780
43,76086,52164,47648
43,22417,21571,17342
43,51650,9552,50123
43,34464,54513,39795
43,49227,9552,50123
43,45017,49256,39900
43,28742,5748,19697
43,4030,32509,45565
44,21369,31195,170
44,60139,27564,29416
44,63827,34315,30014
44,51901,16974,47923
44,16502,25255,20732
44,34441,23745,17066
44,33022,18965,63327
44,76556,23325,19697
44,40696,54252,54143
44,47459,28791,30867
45,83110,5110,25744
45,38747,49547,65768
45,21953,10188,13064
45,38636,56586,47123
45,18252,43378,11060
45,81405,10443,38964
45,16053,5568,19698
45,31089,40061,30961
45,18403,56018,38022
45,4900,11549,12935
46,6349,57557,16663
46,45703,17407,16845
46,83750,14068,55603
46,17519,45832,37537
46,83627,36071,16845
46,36709,53901,16845
46,6595,50631,28911
46,19470,12423,49190
46,14164,44124,43125
46,62263,33829,60609
47,16767,53955,8072
47,44290,9534,57827
47,38541,55305,61505
47,19300,53424,8072
47,74494,4889,40829
47,72181,15123,32148
47,8913,58477,37042
47,45389,4329,63797
47,29482,60040,31604
47,68809,52164,62045
48,5796,2418,9835
48,28185,46887,5216
48,9675,2418,37992
48,76481,49000,12418
48,18419,2082,20086
48,3501,35291,15977
48,37508,2594,21113
48,8052,15307,64440
48,84621,2418,9835
48,42575,31809,30862
49,53510,31387,28142
49,13404,51579,30776
49,84102,27920,24671
49,84278,3935,57744
49,30484,6616,52121
49,19537,49891,42231
49,2306,37058,21020
49,6038,29543,26444
49,60409,51014,23847
49,14041,72,65707
50,21023,15665,5214
50,10862,17273,3484
50,62869,36980,8625
50,69464,17273,30174
50,64572,219,4912
50,34397,35956,56646
50,38061,40861,25623
50,36000,48807,32059
50,38197,219,30046
50,30489,18872,5137
51,35962,12506,42176
51,42919,5887,13518
51,20535,55940,47020
51,25159,54075,52446
51,82066,41264,18586
51,29086,5916,41975
51,49035,52383,10185
51,10882,54075,52446
51,8913,55516,27431
51,65792,32735,62325
52,69744,9024,12815
52,2519,39493,59028
52,570,12579,6462
52,39666,23909,10524
52,73277,8610,51701
52,79239,10898,17446
52,45503,32035,10065
52,7027,5095,9887
52,53921,1309,60708
52,79005,55866,8611
53,134,20963,39088
53,53743,52706,44711
53,80626,55536,56353
53,80236,35810,2324
53,29763,47442,270
53,558,35810,2324
53,8430,9060,20481
53,75027,3281,5191
53,50707,6329,60245
53,41809,57723,1575
54,55999,14722,41131
54,70879,35305,28428
54,45189,2513,34025
54,36759,47293,1175
54,80073,15335,905
54,20319,21658,65621
54,27699,8097,37856
54,67570,51200,57507
54,81925,28139,33817
54,76547,15947,29770
55,62383,30641,14425
55,7692,54158,46199
55,72063,15716,10732
55,64609,17185,41511
55,26234,25261,8968
55,24418,15432,52
55,54747,57588,12712
55,2021,37925,39473
55,28627,23870,23828
55,58662,2198,28367
56,67266,18989,16473
56,36743,13671,28489
56,59469,20769,64095
56,60350,20158,16323
56,43519,11706,59026
56,29785,41615,14131
56,70431,41615,14131
56,49103,29836,42160
56,29062,48210,51795
56,78490,38738,48565
57,42432,17368,62091
57,56436,18082,31606
57,49991,35322,11459
57,58354,5486,50818
57,80753,51028,6394
57,45152,16053,30104
57,49625,56069,16765
57,8636,41395,44262
57,74145,52697,20391
57,24738,40991,40484
58,41970,10848,44254
58,32379,38982,16482
58,41145,38025,578
58,72375,19846,23457
58,44448,50452,41883
58,14381,51911,50783
58,67271,19846,23457
58,23036,9114,8753
58,295,32104,24362
58,82709,48052,45615
59,59074,17545,12151
59,760,53845,57041
59,27658,19792,65164
59,10032,19338,61896
59,58535,36600,43250
59,39746,47878,15844
59,15958,25065,47245
59,49504,39090,16295
59,46800,25196,36226
59,18327,17545,12151
60,40105,39735,13909
60,31111,51763,40804
60,71489,39735,40804
60,75681,39735,40804
60,58424,51763,30811
60,7355,34073,60214
60,31554,34073,49190
60,33316,19316,64972
60,14397,24087,49190
60,8451,51763,10158
61,71763,30434,52426
61,44217,16402,11227
61,28220,49562,34806
61,15511,35410,39753
61,81357,3435,44758
61,21918,36708,64239
61,63812,27884,10914
61,68646,12549,14356
61,10226,10871,30749
61,56222,54938,39483
62,77437,4180,5194
62,37289,48613,64211
62,8962,21626,43160
62,8299,30839,48428
62,55079,39150,5239
62,59733,46071,8474
62,2498,55949,28313
62,77508,12382,34836
62,53637,42075,10126
62,34947,25261,59087
63,21341,50109,65513
63,24657,8452,50002
63,28213,4288,37687
63,64524,42872,2936
63,48063,50047,49874
63,25400,55961,34177
63,73537,55982,40501
63,31577,19166,62038
63,43103,12614,54058
63,44223,38745,4241
64,32992,47862,36488
64,852,58250,57087
64,1532,30879,56059
64,81341,41753,22116
64,79270,16681,14432
64,65187,38063,59666
64,1935,44955,35204
64,16981,18283,26414
64,1641,31904,48048
64,40939,29350,13292
65,25621,15432,50044
65,81019,15432,25709
65,21219,39472,52009
65,66193,36297,43763
65,64292,30759,14486
65,75195,36297,43763
65,67760,11667,46219
65,68084,51621,8161
65,22515,31057,44093
65,47492,33227,3505
66,61383,19789,13539
66,10423,41777,43055
66,37520,21863,822
66,41579,41782,34498
66,40514,42215,3433
66,49042,19663,51445
66,70504,54228,64137
66,43722,24750,36206
66,83000,58065,58087
66,19178,17114,35356
67,8785,4451,66293
67,350,53648,48708
67,57854,17951,39030
67,55543,24143,20945
67,63108,900,22542
67,64651,41405,59543
67,34395,37960,9698
67,32929,59031,35985
67,70672,31954,2937
67,19799,51031,12106
68,15943,7877,30028
68,8440,23975,59656
68,24156,56322,60292
68,53055,58420,49258
68,30665,18318,22958
68,73749,3703,36615
68,49591,18512,430
68,43700,32466,6495
68,13400,23975,59656
68,24784,53947,14796
69,43016,23090,58735
69,73132,29886,43010
69,22933,50514,1015
69,59478,23304,35920
69,9955,35675,538
69,40467,52606,46154
69,29206,51172,61276
69,66352,50837,65406
69,13428,51172,61276
69,34568,44011,51017
70,82758,35819,40777
70,42407,21294,29860
70,2252,22383,7173
70,57836,5911,46079
70,48961,7893,19316
70,59221,9627,20221
70,26149,42465,20273
70,52970,46806,50090
70,68867,43587,53315
70,46870,31840,50501
71,79764,13326,6172
71,24156,28975,43763
71,24156,52730,38594
71,29808,25228,38087
71,40117,42496,37018
71,77464,14908,44224
71,61061,14507,8576
71,82076,28975,43763
71,8769,53759,23835
71,29141,19924,50077
72,24418,50915,31539
72,17118,24155,13702
72,28490,22627,48565
72,84867,7256,5977
72,34085,4165,20390
72,8088,32273,13702
72,44322,55526,48565
72,64919,43247,39802
72,37393,33571,31539
72,69336,15394,3641
73,20791,23713,6269
73,5554,25549,38831
73,59860,28141,47172
73,32921,16312,35711
73,65118,41252,26871
73,25343,57922,54963
73,53862,56225,16682
73,59658,50543,60996
73,1991,669,46358
73,43371,29543,35794
74,36594,27425,19069
74,78857,47688,41468
74,12489,42078,27643
74,6625,48540,30943
74,25621,42210,52484
74,35834,42549,32538
74,50407,23060,42937
74,43964,42210,5399
74,48938,53569,53882
74,37946,37951,11084
75,80159,35317,23677
75,75522,18144,59575
75,8424,24739,24228
75,15656,24739,24228
75,34884,36532,12773
75,36036,18873,34787
75,54535,36532,12773
75,26616,52314,36961
75,35482,60179,37490
75,42475,2462,48750
76,67573,30735,27503
76,43897,45897,50777
76,22103,17653,66090
76,21534,54780,58302
76,49826,28702,48061
76,43577,11541,20016
76,59920,23186,25841
76,47799,52347,25852
76,9394,7564,26694
76,9024,12545,11832
77,21618,40207,43709
77,4127,41397,60529
77,74800,59450,3694
77,73075,27726,43323
77,45236,20578,12718
77,61014,41397,60529
77,66473,56560,61666
77,69565,40207,43709
77,40734,46939,59570
77,39850,46939,38302
78,50712,487,8814
78,53323,51120,57104
78,3548,28792,11876
78,41833,10009,14040
78,37107,7550,26115
78,68978,25073,60350
78,85046,14591,122
78,53992,28792,11876
78,46044,48143,43604
78,59677,3785,31016
79,47824,36079,4378
79,36759,27585,50644
79,20458,48468,15725
79,37685,25159,33735
79,46843,25938,33735
79,17864,4524,52845
79,57847,46101,18715
79,70320,7640,65017
79,42610,3376,52845
79,48165,11437,66364
80,7313,52770,38664
80,38024,47102,42651
80,52261,31779,60508
80,29514,28913,39075
80,59079,9565,44988
80,33592,11765,31095
80,41966,7376,65759
80,21631,2499,16748
80,20219,45024,39051
80,33376,36440,63027
81,17391,5206,27654
81,33766,127,13051
81,75101,59754,18162
81,21568,43762,30119
81,81284,59,65105
81,63833,49671,25579
81,82098,40401,61636
81,10875,9837,61220
81,33820,4514,11852
81,34635,9837,61220
82,64656,33069,43916
82,1215,6560,9614
82,62771,13195,41690
82,64656,59358,40722
82,33781,59358,45043
82,81572,2147,51592
82,19388,19977,8497
82,36101,35800,26247
82,26145,26434,54377
82,3306,30374,1895
83,2176,55218,56297
83,46493,58318,38342
83,3246,19753,44176
83,49465,17061,6328
83,70983,18278,21350
83,53968,39102,39582
83,32776,55218,56297
83,14018,51402,18923
83,18133,28963,12617
83,42287,55218,56297
84,35777,42476,3096
84,64263,28347,56936
84,34984,23059,35118
84,70827,45812,1787
84,13853,15524,24714
84,50662,31096,53600
84,75518,7767,26197
84,69813,20062,16612
84,55211,7767,26197
84,60126,45812,1787
85,25708,39814,31325
85,49979,58701,16830
85,75669,26311,37215
85,1817,37217,10579
85,47832,59287,50336
85,55220,3019,49388
85,44443,2194,10510
85,48193,5556,43087
85,23275,49390,66009
85,27214,5556,43087
86,520,37450,33336
86,69301,2662,4713
86,41358,9047,41403
86,62079,18855,3453
86,15402,18985,41521
86,55106,56734,13929
86,60586,26473,54055
86,52114,6541,55509
86,57786,15806,37347
86,63301,59138,2378
87,11565,10869,13406
87,52223,44050,35365
87,58610,57467,10544
87,67563,45624,61736
87,302,32162,55465
87,82022,53303,25499
87,34904,38075,20876
87,59767,57940,43605
87,5873,57068,42097
87,26748,25087,46868
88,10952,37727,24105
88,51491,34680,24646
88,20797,15229,52902
88,70888,29757,14176
88,57065,26553,47638
88,31724,35805,53086
88,18505,9146,607
88,79634,1614,55042
88,84741,48683,37173
88,79709,13852,37767
89,75095,4460,50440
89,24016,14394,56779
89,46133,22872,35159
89,56564,54108,45833
89,64101,54615,48340
89,55692,19632,41781
89,74052,20223,54896
89,36624,15729,46902
89,33759,1346,9474
89,7319,19632,41781
90,36706,41777,16987
90,14023,16364,5942
90,59744,13270,41850
90,2926,18855,39769
90,18871,6638,54121
90,79986,52943,50168
90,70450,2166,40247
90,74405,49153,57428
90,73606,53004,4168
90,3285,49153,57428
91,69549,42474,17742
91,34185,5948,51478
91,8062,68,1842
91,52704,25524,3201
91,1271,26817,9510
91,48202,21219,51609
91,7292,11706,13344
91,36888,42926,24428
91,11905,35348,56667
91,15046,35205,9887
92,33104,30117,30230
92,64718,40196,33697
92,45497,50191,8214
92,24640,34590,26854
92,47494,17976,29893
92,67563,12157,21298
92,67154,14648,40845
92,30532,34220,60597
92,62321,12944,8733
92,50126,42532,32148
93,33207,21511,40576
93,44110,15856,54661
93,78453,44409,3897
93,42595,24433,24909
93,71686,11152,43417
93,72500,474,41385
93,75736,17083,51129
93,63584,12765,54413
93,64361,44409,50215
93,22271,5189,1428
94,6843,11938,15458
94,44096,34887,21966
94,28077,53991,48232
94,10571,36107,35156
94,70838,32880,50443
94,79558,34824,56543
94,21467,55094,29276
94,41555,2303,18282
94,58458,33221,48054
94,38600,14263,10488
95,82466,2499,47426
95,28703,4450,57170
95,24568,22398,28744
95,32676,40391,5990
95,5528,57716,993
95,71528,36817,59378
95,30988,24154,39531
95,66597,58382,5059
95,34008,45429,55682
95,42608,12990,43631
96,78875,50707,64697
96,21140,13216,1146
96,78928,26810,37988
96,22815,57649,57551
96,11561,48586,4431
96,28686,14183,61213
96,19532,28591,17345
96,22463,36556,16840
96,71376,53848,52798
96,33782,13216,1146
97,13107,5084,16377
97,18559,21720,27752
97,67000,12781,31631
97,62654,6903,41676
97,34641,39042,56630
97,40535,13649,1760
97,43075,45814,37585
97,80860,41256,15345
97,40808,25652,51307
97,20080,18088,44704
98,42117,11039,56396
98,27370,51710,60864
98,53803,8857,44896
98,64364,21559,17131
98,21152,8298,27831
98,51099,33772,2087
98,4237,42756,44384
98,20595,40324,40915
98,23266,29301,52504
98,26197,48429,24215
99,54288,41777,31535
99,24543,54574,25601
99,48048,41777,50528
99,48048,12937,2548
99,71675,3206,48980
99,59722,50884,65732
99,10896,6324,9119
99,71675,2679,34957
99,48532,56669,4990
99,29958,43308,29579
100,3609,7837,40302
100,39406,40684,42441
100,21738,5748,41059
100,62859,32900,56293
100,60193,58012,63262
100,84035,33064,54101
100,73068,5748,65777
100,48640,16320,23037
100,79709,44404,28817
100,38641,32900,56293
101,48105,34612,17224
101,46415,48505,38482
101,36049,25185,10357
101,77437,51062,15586
101,41429,58837,58035
101,62251,11793,27865
101,53905,31992,40438
101,50162,22245,18913
101,75209,14443,25296
101,6167,40298,48103
102,69257,59616,3613
102,5819,31060,51222
102,82216,59687,27274
102,33142,30512,57303
102,63095,29156,20680
102,73512,56837,41643
102,22157,38913,57303
102,58458,50173,41771
102,15594,55162,7425
102,59431,59289,20510
103,63341,1538,64200
103,83145,24020,13435
103,72827,58908,59467
103,71911,58908,59467
103,21614,34144,11072
103,82270,35044,27364
103,18869,14771,53222
103,73761,59890,57340
103,21145,37471,33943
103,71785,19746,1749
104,21258,20876,33489
104,67150,32795,13292
104,61489,25933,41671
104,10160,27378,54400
104,16455,20265,36373
104,44264,26681,43276
104,83624,13580,44178
104,25541,3577,29857
104,74339,38858,1968
104,40760,7461,19175
105,42152,4497,19319
105,23251,13865,48594
105,82084,20881,29149
105,4897,22164,54101
105,671,21328,41575
105,64344,45460,7244
105,15174,4475,54521
105,24798,25542,2718
105,15610,6682,45891
105,11289,54711,27475
106,27909,25617,48655
106,58341,3553,9407
106,38164,43436,60455
106,83478,562,8337
106,81451,31925,21517
106,25149,52326,23374
106,78453,25278,1515
106,3163,52592,25379
106,11383,43926,11619
106,66745,39049,38524
107,15254,14908,23110
107,84196,1023,48703
107,27277,38264,36678
107,4457,58859,55879
107,44008,37808,42376
107,34478,45006,50959
107,75549,29670,19856
107,46511,48667,23366
107,15256,5773,28050
107,32578,10617,12681
108,40869,56123,61631
108,65236,56119,7711
108,10308,60096,21479
108,47144,31990,8103
108,38147,49560,21586
108,45862,60021,21619
108,43561,10472,20273
108,5846,29988,18537
108,11945,52106,12041
108,69327,24524,11879
109,140,11184,62148
109,30204,37314,4289
109,12206,49403,48300
109,839,60056,44836
109,43839,54310,36159
109,40696,29534,56460
109,38698,16964,56361
109,76214,55162,16845
109,41049,55236,33314
109,17183,25786,56242
110,4365,46968,35810
110,5173,30969,22811
110,20268,24822,35810
110,64344,57044,3269
110,83383,53424,26474
110,31864,21284,27099
110,70613,52234,3493
110,64344,23975,30241
110,59972,37815,11331
110,10508,56048,21
111,49503,9047,19863
111,16929,15184,36707
111,47276,27131,4383
111,34416,59004,13431
111,41418,58491,10989
111,62276,32805,30645
111,65850,15184,36707
111,63165,5949,5067
111,76607,58937,35105
111,1445,39004,51333
112,1527,51402,24654
112,39538,55389,13640
112,23019,50814,5975
112,17536,55118,4568
112,31493,50814,5975
112,15946,58318,699
112,29689,59545,45696
112,1792,37038,18964
112,22183,55118,4568
112,3726,37794,58054
113,13458,16193,7224
113,3799,44969,18308
113,13822,39112,3493
113,9945,59750,22398
113,54281,59344,23002
113,23225,2496,43858
113,48712,45795,53615
113,1036,1236,21934
113,15279,56247,18308
113,9945,25883,40033
114,84989,37126,32385
114,1685,14169,31672
114,72546,49379,35448
114,64128,54521,48928
114,22734,37366,58647
114,69350,57240,57181
114,41577,56321,21793
114,1398,7563,58686
114,11432,19930,32498
114,62553,56002,13469
115,490,40089,57923
115,44534,4771,23601
115,55847,38469,44284
115,38410,3822,26489
115,24756,38136,51871
115,48906,38469,44284
115,19721,3391,21173
115,36673,3822,26489
115,83947,44756,14795
115,42542,587,55498
116,781,7467,46562
116,781,19459,44148
116,2440,22144,65732
116,37919,28893,53040
116,38432,58975,61453
116,40420,25938,16845
116,10563,9597,45718
116,40425,7341,34361
116,71311,54275,46662
116,18764,10678,26424
117,69228,207,47768
117,76361,39648,47212
117,63543,34181,1508
117,69228,6346,59700
117,70141,48351,16685
117,33473,27277,47768
117,28535,47650,53074
117,69228,40012,41001
117,58069,43951,39269
117,38704,37182,42269
118,49050,59289,20549
118,20359,46283,29276
118,13574,48852,15964
118,14611,55272,17744
118,44167,25122,45644
118,27566,35060,32320
118,61758,46283,40071
118,65545,25122,45644
118,13574,59072,22910
118,13574,59924,3828
119,38867,23652,40299
119,73924,36928,50785
119,60207,3031,11308
119,35178,36928,50785
119,67327,35532,919
119,33466,3031,11308
119,26504,21962,38022
119,24545,26125,1428
119,29496,28657,33048
119,66848,18989,49997
120,42609,8991,28448
120,50236,37244,13103
120,76739,7918,11004
120,6192,17708,65105
120,45969,8991,40817
120,29301,4449,5162
120,37257,2900,59299
120,1348,13829,11004
120,71803,52677,65105
120,44200,17708,65105
121,8891,10643,15631
121,28473,38761,22009
121,43188,20605,43486
121,26494,56020,11314
121,59399,25118,42723
121,17172,57155,30806
121,67232,30740,51120
121,67540,2835,40626
121,31448,2835,40626
121,65336,30740,3250
122,63313,5938,27528
122,57700,51342,3854
122,67006,11575,46394
122,84970,11613,7994
122,23546,12322,11653
122,72855,28861,36423
122,22233,14694,27747
122,30505,50766,27528
122,33390,31791,59872
122,76791,22214,10708
123,6146,30590,64955
123,28242,58564,37867
123,31331,49947,50868
123,9954,20683,26315
123,55541,58564,37867
123,8693,58013,40953
123,15173,26148,43642
123,69538,41152,9918
123,52177,20683,48515
123,33492,4069,51617
124,32572,45111,62033
124,33508,2208,62260
124,15889,1922,64414
124,65599,4457,44001
124,81861,8548,17507
124,71453,58455,23938
124,41592,26302,47451
124,72162,26302,47451
124,48594,54463,58428
124,59655,5590,40159
125,81195,3574,57621
125,41612,28432,28987
125,84533,12311,17735
125,3406,8768,58648
125,81408,17589,40810
125,80041,38318,6296
125,65043,50588,65252
125,26159,30201,65252
125,44217,35560,7002
125,1243,36498,66423
126,34795,59733,3516
126,6966,25743,61158
126,77075,33754,25112
126,50027,53867,20677
126,48216,18171,3740
126,47091,7176,34184
126,62467,50885,42514
126,60654,28151,29756
126,56542,58779,56889
126,83714,15909,50277
127,74923,12621,15225
127,37020,45998,65612
127,29473,58490,9167
127,40165,38106,37824
127,83594,55500,28680
127,76581,12297,27848
127,49355,12332,16412
